514,"  AVADI,  JEYAPURAM,  DHARMAPURAM KANDIGAI,  KANNIGAIPEIR,  MANCHANKARANAI,  PANDY KAVANOOR JN.,  SAKTHI VINAYAGAR KOIL,  PERIYAPALAYAM RD JN.,  KARANODAI,  SHOLAVARAM,  SEMILIVARAM,  PADIYANALLUR,  REDHILLS,  AAYURVEDA ASHRAMAM,  KAVANGARAI,  CYCLE SHOP,  BUS BAY-17TH KM,  MALLIGAI NAGAR AVE,  WATER PIPE THATHANKUPPAM,  WEELS INDIA RD.JN.,  THIRUMANGALAM,  KOYAMBEDU SCHOOL"
,
514ET,"  MELMALLIKAIPATTU,  NEW NAGAR,  VENKATHAKULAM,  PERIYAPALAYAM,  AVADI ROAD JN.,  JEYAPURAM,  DHARMAPURAM KANDIGAI,  KANNIGAIPEIR,  MANCHANKARANAI,  PANDY KAVANOOR JN.,  SAKTHI VINAYAGAR KOIL,  PERIYAPALAYAM RD JN.,  KARANODAI,  SHOLAVARAM,  SEMILIVARAM,  PADIYANALLUR,  REDHILLS,  AAYURVEDA ASHRAMAM,  KAVANGARAI,  CYCLE SHOP,  BUS BAY-17TH KM,  MALLIGAI NAGAR AVE,  WATER PIPE THATHANKUPPAM,  WEELS INDIA RD.JN.,  THIRUMANGALAM,  KOYAMBEDU SCHOOL"
,
515,"  IRUMBULIYUR,  PERUNGALATHUR,  VANDALUR GATE,  VANDALUR ZOO,  ANNA NAGAR,  KOLAPAKKAM,  VENGAMBAKKAM RD JN.,  KANDIGAI,  MAMBAKKAM,  CAMP ROAD,  PUDUPAKKAM,  SAMIYAR PANNAI,  KELAMBAKKAM,  CHENGAMMAL RD. JN.,  KOMAN NAGAR RD JN.,  KALAVAKKAM TEA STALL,  THIRUPORUR,  THANDALAM VILLAGE,  KARUNGUDI PALLAM,  PANDITHAMEDU,  PAYYANOOR,  KOOTHAVAKKAM SCHOOL,  POONCHERY ROAD JN,  GOVERNMENT SCHOOL / HOSPITAL"
,
515A,"  IRUMBULIYUR,  PERUNGALATHUR,  VANDALUR GATE,  VANDALUR ZOO,  ANNA NAGAR,  KOLAPAKKAM,  VENGAMBAKKAM,  KANDIGAI,  MAMBAKKAM,  CAMP ROAD,  PUDUPAKKAM,  SAMIYAR PANNAI,  KELAMBAKKAM,  SALT OFFICE"
,
515B,"  IRUMBULIYUR,  PERUNGALATHUR,  VANDALUR GATE,  VANDALUR ZOO,  ANNA NAGAR,  KOLAPAKKAM,  VENGAMBAKKAM,  KANDIGAI,  MAMBAKKAM,  CAMP ROAD,  PUDUPAKKAM,  SAMIYAR PANNAI,  KELAMBAKKAM,  CHENGAMMAL RD. JN.,  KOMAN NAGAR RD JN.,  KALAVAKKAM TEA STALL"
,
517K,"  CHROMEPET,  T.B.SANATORIUM,  TAMBARAM,  IRUMBULIYUR,  PERUNGALATHUR,  VANDALUR GATE,  VANDALUR ZOO,  ANNA NAGAR,  KOLAPAKKAM,  VENGAMBAKKAM,  KANDIGAI,  MAMBAKKAM,  CAMP ROAD,  PUDUPAKKAM,  SAMIYAR PANNAI,  KELAMBAKKAM,  SALT OFFICE"
,
519T,"  ADYAR DEPOT,  SRP TOOLS,  KANDANCHAVADI,  THORAPPAKKAM TEA SHOP,  MOOTAKARAN CHAVADI,  KARAPAKKAM,  SHOZHANGANALLUR P.U.OFFICE,  KUMARAN NAGAR,  SEMMANCHERI,  NAVALUR,  NAVALUR CHURCH,  PALAVASTHIC CHEMICALS,  HINDUSTAN ENG. COLLEGE,  KELAMBAKKAM,  PATTINATHAMMAN KOVIL,  KUPPAMMA NAGAR,  BALAMMA NAGAR"
,
51A,"  SAIDAPET,  CONCORDE,  JN.OF RACE COURSE RD,  GURUNANAK COLLEGE,  VELACHERY,  MADIPAKKAM RD. JN.,  NARAYANAPURAM,  MEDAVAKKAM COLONY,  JN.OF.VLY-TBM RD&MVKM-K.K,  S.I.V.E.T,  MAHALAKSHMI NAGAR,  CONVENT"
,
51B,"  CONCORDE,  JN.OF RACE COURSE RD,  GURUNANAK COLLEGE,  VELACHERY,  MADIPAKKAM RD. JN.,  NARAYANAPURAM,  MEDAVAKKAM COLONY,  VEERABADRA NAGAR,  JN.OF MAMBAKKAM & O.BAKKAM RD.,  CHITHALAPAKKAM,  ARASANKAZHANI,  OTTIAMBAKKAM"
,
51BET,"  SAIDAPET,  CONCORDE,  JN.OF RACE COURSE RD,  GURUNANAK COLLEGE,  VELACHERY,  MADIPAKKAM RD. JN.,  NARAYANAPURAM,  MEDAVAKKAM COLONY,  VEERABADRA NAGAR,  JN.OF MAMBAKKAM & O.BAKKAM RD.,  CHITHALAPAKKAM,  ARASANKAZHANI"
,
51D,"  M.G.R.CENTRAL,  P.OR & SONS,  T.V.S,  D.M.S,  S.H.B,  SAIDAPET,  CONCORDE,  JN.OF RACE COURSE RD,  GURUNANAK COLLEGE,  VELACHERY,  MADIPAKKAM RD. JN.,  NARAYANAPURAM,  MEDAVAKKAM COLONY,  JN.OF.VLY-TBM RD&MVKM-K.K,  VENGAIVASAL RD.JN.,  VENGAIVASAL P.H.CENTRE,  NOOTHANCHERI CROSS RD.,  MADAMBAKKAM KOIL,  BALAJI NAGAR (BHARATH ENG COL),  CAMP ROAD,  CONVENT"
,
51J,"  M.G.R.CENTRAL,  P.OR & SONS,  T.V.S,  D.M.S,  S.H.B,  SAIDAPET,  CONCORDE,  JN.OF RACE COURSE RD,  GURUNANAK COLLEGE,  VELACHERY,  MADIPAKKAM RD. JN.,  NARAYANAPURAM,  MEDAVAKKAM COLONY,  VEERABADRA NAGAR,  JN.OF MAMBAKKAM & O.BAKKAM RD.,  NOOTHANCHERI CROSS RD.,  MADURAPAKKAM RD.JN.,  PONMAR,  MAMBAKKAM RICE MILL"
,
51M,"  SAIDAPET,  CONCORDE,  GUINDY RACE COURSE OFFICE,  SECRETARIAT COLONY,  ST THOMAS MOUNT R.S,  VANUVAMPET,  MADIPAKKAM RD. JN."
,
523,"  SRP TOOLS,  KANDANCHAVADI,  THORAPPAKKAM TEA SHOP,  MOOTAKARAN CHAVADI,  KARAPAKKAM,  SHOZHANGANALLUR P.U.OFFICE,  KUMARAN NAGAR,  SEMMANCHERI,  NAVALUR,  CHURCH,  PALAVASTHIC CHEMICALS,  HINDUSTAN ENG. COLLEGE,  KELAMBAKKAM,  CHENGAMMAL RD. JN.,  KOMAN NAGAR RD JN.,  KALAVAKKAM TEA STALL,  THIRUPORUR,  MANAMATHI JN.,  ILLALUR JUNCTION,  SUNNAMBU KALVOY,  CHEMBAKKAM JUNCTION,  MYLAI ROAD JN,  VENGOOR JUNCTION,  KARUMBAKKAM,  SIRUKUNDRAM ROAD JN,  PERUNTHANDALAM JN,  PUDU COLONY"
,
523A,"  SRP TOOLS,  KANDANCHAVADI,  THORAPPAKKAM TEA SHOP,  MOOTAKARAN CHAVADI,  KARAPAKKAM,  SHOZHANGANALLUR P.U.OFFICE,  KUMARAN NAGAR,  SEMMANCHERI,  NAVALUR,  CHURCH,  PALAVASTHIC CHEMICALS,  HINDUSTAN ENG. COLLEGE,  KELAMBAKKAM,  CHENGAMMAL RD. JN.,  KOMAN NAGAR RD JN.,  KALAVAKKAM TEA STALL,  THIRUPORUR,  MANAMATHI JN.,  ILLALUR JUNCTION,  SUNNAMBU KALVOY,  CHEMBAKKAM JUNCTION,  CHEMBAKKAM VILLAGE,  MYLAI ROAD JN,  VENGOOR JUNCTION"
,
525,"  VIRUGAMBAKKAM,  VALASARAVAKKAM,  PORUR,  IYYAPPANTHANGAL,  KUMUNANCHAVADI,  POONAMALLEE,  NAZARATHPET,  CHEMBARAMBAKKAM,  PAPPANCHATRAM,  CHETTIMEDU,  THANDALAM RD JN.,  SIPCOT,  IRUNKATTUKOTTAI,  PENNALUR E.B.,  BEEMANTHANGAL,  SRIPERUMBUDUR,  TRAVELLERS BANGALOW,  VADAMANGALAM ROAD JN,  MAMBAKKAM,  THIRUMANGALAM"
,
52B,"  M.G.R.CENTRAL,  P.OR & SONS,  T.V.S,  D.M.S,  S.H.B,  SAIDAPET,  CONCORDE,  GUINDY R.S,  ST THOMAS MOUNT PO,  MEENAMABAKKAM OLD AIRPORT,  THIRUSOOLAM NATIONAL AIRPORT,  PALLAVARAM,  CHROMEPET,  KUMARAN KUNDRAM"
,
52C,"  SAIDAPET,  CONCORDE,  GUINDY R.S,  ST THOMAS MOUNT PO,  MEENAMABAKKAM OLD AIRPORT,  THIRUSOOLAM NATIONAL AIRPORT,  PALLAVARAM,  CHROMEPET,  KUMARAN KUNDRAM"
,
52K,"  M.G.R.CENTRAL,  P.OR & SONS,  T.V.S,  D.M.S,  S.H.B,  SAIDAPET,  CONCORDE,  GUINDY R.S,  SECRETARIAT COLONY,  ST THOMAS MOUNT PO,  VANUVAMPET,  CHIDAMBARAM STORES"
,
53,"  M.G.R.CENTRAL,  DASAPRAKASH,  TAYLORS ROAD,  AMINJIKARAI,  NADUVANKARAI,  ARUMBAKKAM,  NERKUNDRAM,  MADURAVOYAL,  VAANAGARAM,  VELAPPANCHAVADI,  KUMUNANCHAVADI,  POONAMALLEE"
,
53A,"  M.G.R.CENTRAL,  DASAPRAKASH,  TAYLORS ROAD,  AMINJIKARAI,  NADUVANKARAI,  ARUMBAKKAM,  NERKUNDRAM,  MADURAVOYAL,  VAANAGARAM,  VELAPPANCHAVADI,  KUMUNANCHAVADI,  POONAMALLEE,  VARADARAJA PURAM"
,
53E,"  M.G.R.CENTRAL,  DASAPRAKASH,  TAYLORS ROAD,  AMINJIKARAI,  NADUVANKARAI,  ARUMBAKKAM,  NERKUNDRAM,  MADURAVOYAL,  VAANAGARAM,  VELAPPANCHAVADI,  KUMUNANCHAVADI,  MANGADU,  SIKKARAYAPURAM,  KOLLAICHERI"
,
53G,"  VARADARAJA PURAM,  CHEMBARAMBAKKAM,  IRULAPALAYAM RD JN.,  IRULAPALAYAM"
,
53P,"  M.G.R.CENTRAL,  DASAPRAKASH,  TAYLORS ROAD,  AMINJIKARAI,  NADUVANKARAI,  ARUMBAKKAM,  NERKUNDRAM,  MADURAVOYAL,  VAANAGARAM,  VELAPPANCHAVADI,  KUMUNANCHAVADI,  MANGADU"
,
53S,"  KOYAMBEDU P.S,  KOYAMBEDU MARKET,  NERKUNDRAM,  MADURAVOYAL,  VAANAGARAM,  VELAPPANCHAVADI,  THIRUVERKADU,  SUNDARASOZHAPURAM,  PARUTHIPATTU RD. JN.,  METTUPALAYAM,  AYALCHERY,  ANAICUTCHERYE,  THANDARAI"
,
54,"  M.G.R.CENTRAL,  P.OR & SONS,  T.V.S,  D.M.S,  S.H.B,  SAIDAPET,  CONCORDE,  GUINDY R.S,  BUTT ROAD,  RAMAPURAM,  MUGALIVAKKAM,  PORUR,  IYYAPPANTHANGAL,  KUMUNANCHAVADI"
,
547,"  PADIYANALLUR,  SEMILIVARAM,  SHOLAVARAM,  KARANODAI,  PERIYAPALAYAM RD JN.,  PANJETTI,  THATCHUR ROAD JN,  NEW ROAD,  PUDUVOYAL,  PANAPAKKAM,  AGARAM,  ARANI,  KOSAVAMPETTAI,  ANJATHAMMAN KOIL"
,
547A,"  VYASARPADI,  SARMA NAGAR,  MOOLAKADAI,  MADHAVARAM,  CYCLE SHOP,  KAVANGARAI,  AAYURVEDA ASHRAMAM,  REDHILLS,  PADIYANALLUR,  SEMILIVARAM,  SHOLAVARAM,  KARANODAI,  PERIYAPALAYAM RD JN.,  PANJETTI,  THATCHUR ROAD JN,  JAIHIND INDUSTRIES,  KEELMANI,  AMIRTHANALLUR,  AKARAMBAKKAM,  THIRUNILAI,  NEW AVENUE,  ARANI,  KOSAVAMPETTAI,  ANJATHAMMAN KOIL"
,
549,"  ADYAR DEPOT,  ADYAR B.S.,  ENG.COLLEGE,  CONCORDE,  GUINDY R.S,  BUTT ROAD,  RAMAPURAM,  MUGALIVAKKAM,  PORUR,  IYYAPPANTHANGAL,  KUMUNANCHAVADI,  POONAMALLEE,  NAZARATHPET,  CHEMBARAMBAKKAM,  PAPPANCHATRAM,  CHETTIMEDU,  THANDALAM RD JN.,  SIPCOT,  IRUNKATTUKOTTAI,  PENNALUR E.B.,  BEEMANTHANGAL"
,
54B,"  CONCORDE,  GUINDY R.S,  BUTT ROAD,  RAMAPURAM,  MANAPAKKAM P.U.O,  MANAPAKKAM VILLAGE,  KOLAPAKKAM,  MURUGAN KOIL / GIRUGAMBAKKAM,  PERIYAPANICHERI,  MOULIVAKKAM,  PORUR"
,
54C,"  PARIVAKKAM,  KOLAPPANCHERY,  CHITTUKADU,  ANNAMBEDU,  THANDARAI"
,
54E,"  CONCORDE,  GUINDY R.S,  BUTT ROAD,  RAMAPURAM,  MUGALIVAKKAM,  PORUR,  IYYAPPANTHANGAL,  KUMUNANCHAVADI,  POONAMALLEE,  VARADARAJA PURAM"
,
54FET,"  MANDAVELI,  A.M.S.HOSPITAL,  ADYAR B.S.,  ENG.COLLEGE,  CONCORDE,  GUINDY R.S,  BUTT ROAD,  RAMAPURAM,  MOGALIVAKKAM / MARI AMMN KOIL,  PORUR,  IYYAPPANTHANGAL,  KUMUNANCHAVADI,  POONAMALLEE,  VARADARAJA PURAM"
,
54G,"  M.G.R.CENTRAL,  P.OR & SONS,  T.V.S,  D.M.S,  S.H.B,  SAIDAPET,  CONCORDE,  GUINDY R.S,  BUTT ROAD,  RAMAPURAM,  MUGALIVAKKAM,  PORUR,  IYYAPPANTHANGAL,  KUMUNANCHAVADI,  POONAMALLEE,  VARADARAJA PURAM,  THIRUMAZHISAI,  VELLAVEDU"
,
54K,"  CONCORDE,  GUINDY R.S,  BUTT ROAD,  RAMAPURAM,  MOGALIVAKKAM / MARI AMMN KOIL,  PORUR,  IYYAPPANTHANGAL,  KUMUNANCHAVADI,  POONAMALLEE,  VARADARAJA PURAM,  THIRUMAZHISAI,  VELLAVEDU,  ANDERSONPET"
,
54L,"  M.G.R.CENTRAL,  P.OR & SONS,  T.V.S,  D.M.S,  S.H.B,  SAIDAPET,  CONCORDE,  GUINDY R.S,  BUTT ROAD,  RAMAPURAM,  MUGALIVAKKAM,  PORUR,  IYYAPPANTHANGAL,  KUMUNANCHAVADI,  POONAMALLEE,  VARADARAJA PURAM,  THIRUMAZHISAI"
,
54P,"  SAIDAPET,  CONCORDE,  GUINDY R.S,  BUTT ROAD,  RAMAPURAM,  MUGALIVAKKAM RD. JN.,  PORUR,  MOULIVAKKAM"
,
54S,"  SAIDAPET,  CONCORDE,  GUINDY R.S,  BUTT ROAD,  RAMAPURAM,  MUGALIVAKKAM,  PORUR,  IYYAPPANTHANGAL,  KUMUNANCHAVADI,  POONAMALLEE,  LAKSHMIPURAM JN./AROBINDO SCHL,  THANGAL ERIKKARAI"
,
54V,"  SAIDAPET,  CONCORDE,  GUINDY R.S,  BUTT ROAD,  RAMAPURAM,  MUGALIVAKKAM,  PORUR,  IYYAPPANTHANGAL,  KUMUNANCHAVADI,  POONAMALLEE,  VARADARAJA PURAM,  THIRUMAZHISAI,  VELLAVEDU,  ANDERSONPET,  PUTHUCHATHIRAM,  PERIYA KOTTAMEDU,  RAMASAMY NAGAR,  PERUMALPATTU,  SRI RAM ENGG.COLLEGE"
,
552K,"  VELLAIKAL,  JN.OF.VLY-TBM RD&MVKM-K.K,  PALLAVAN NAGAR,  PERUMBAKKAM LIMIT,  SHOZHANGANALLUR P.U.OFFICE,  KUMARAN NAGAR,  SEMMANCHERI,  NAVALUR,  CHURCH,  PALAVASTHIC CHEMICALS,  HINDUSTAN ENG. COLLEGE,  KELAMBAKKAM,  CHENGAMMAL RD. JN.,  KOMAN NAGAR RD JN.,  KALAVAKKAM TEA STALL"
,
553K,"  NAZARATHPET,  CHEMBARAMBAKKAM,  PAPPANCHATRAM,  CHETTIMEDU,  THANDALAM,  SIPCOT"
,
553W,"  JAFFARKHAN PET,  M.M.D.A.COLONY RD.JN.,  KOYAMBEDU SCHOOL,  NERKUNDRAM,  MADURAVOYAL,  VAANAGARAM,  VELAPPANCHAVADI,  KUMUNANCHAVADI,  POONAMALLEE,  NAZARATHPET,  CHEMBARAMBAKKAM,  PAPPANCHATRAM,  CHETTIMEDU,  THANDALAM RD JN.,  SIPCOT,  IRUNKATTUKOTTAI,  PENNALUR E.B.,  BEEMANTHANGAL"
,
554B,"  CIPET,  BUTT ROAD,  RAMAPURAM,  MUGALIVAKKAM,  PORUR,  IYYAPPANTHANGAL,  KUMUNANCHAVADI,  POONAMALLEE,  NAZARATHPET,  CHEMBARAMBAKKAM,  PAPPANCHATRAM,  CHETTIMEDU,  THANDALAM RD JN.,  SIPCOT,  IRUNKATTUKOTTAI,  PENNALUR E.B.,  BEEMANTHANGAL,  SRIPERUMBUDUR,  TRAVELLERS BANGALOW,  VADAMANGALAM ROAD JN,  MAMBAKKAM,  THIRUMANGALAM"
,
555G,"  KUMARAN NAGAR,  SEMMANCHERI,  NAVALUR,  CHURCH,  PALAVASTHIC CHEMICALS,  HINDUSTAN ENG. COLLEGE,  KELAMBAKKAM RD.JN.,  SAMIYAR PANNAI,  PUDUPAKKAM,  CAMP ROAD,  MAMBAKKAM,  KANDIGAI,  VENGAMBAKKAM,  KOLAPAKKAM,  ANNA NAGAR,  VANDALUR ZOO,  URAPAKKAM,  PALAKKA COMPANY"
,
555M,"  IRUMBULIYUR,  PERUNGALATHUR,  VANDALUR GATE,  VANDALUR ZOO,  ANNA NAGAR COLONY,  KOLAPAKKAM,  VEMBAKKAM,  KANDIGAI,  MAMBAKKAM,  M.G.R.NAGAR,  VASANTHI AMMAN KOIL,  POONGERI JN.,  ECHANKADU,  GASSGI RATE COMPANY,  KAYAAR,  VEMBEDU,  KATTUR,  ILLALUR JUNCTION,  PERUMAL NAGAR JN."
,
555N,"  PERUMATTU NALLUR,  KANNIVAKKAM,  ASTHINAPURAM,  MELKALVOY,  KIZHKALVOY,  NELLIKUPPAM,  GEEYEE HOUSING,  KATTUR,  ILLALUR JUNCTION,  PERUMAL NAGAR JN."
,
555P,"  M.G.R.NAGAR,  KARASANGAL,  MANNIVAKKAM,  MUDICHUR VILLAGE,  PERUNGALATHUR,  VANDALUR ZOO,  ANNA NAGAR,  KOLAPAKKAM,  VENGAMBAKKAM,  KANDIGAI,  MAMBAKKAM,  CAMP ROAD,  PUDUPAKKAM,  SAMIYAR PANNAI,  KELAMBAKKAM RD.JN.,  HINDUSTAN ENG. COLLEGE,  PALAVASTHIC CHEMICALS,  CHURCH,  NAVALUR,  SEMMANCHERI,  KUMARAN NAGAR"
,
556,"  ERNAVOOR GATE,  SATHIYAMOORTHY NAGAR,  JN. OF PONNERI RD & ERANOOR,  ANDARKUPPAM,  ECHANKUZHI,  NAPALAYAM,  KONDAKKARAI,  PATTAMANDIRI,  INDIA CEMENT,  ATHIPATTU PUDU NAGAR,  ATHIPEDU CAMP ROAD,  ENNORE E.B. MAIN GATE,  ENNORE THERMAL POWER,  ENNORE PORT MAIN GATE,  BACK WATER BRIDGE,  L&T HARBOUR,  KATTUPALLIVILLA,  L&T CORNER"
,
557,"  PADIYANALLUR,  SEMILIVARAM,  SHOLAVARAM,  KARANODAI,  PERIYAPALAYAM RD JN.,  PANJETTI,  THATCHUR ROAD JN,  NEW ROAD,  PUDUVOYAL,  PERUVOYAL,  KAVARAPED,  VERKADU,  AYANALLUR"
,
557AE,"  PADIYANALLUR,  SEMILIVARAM,  SHOLAVARAM,  KARANODAI,  PERIYAPALAYAM RD JN.,  PANJETTI,  THATCHUR ROAD JN,  NEW ROAD,  PUDUVOYAL,  PERUVOYAL,  KAVARAPED,  VERKADU,  AYANALLUR,  GUMMIDIPOONDI,  POLICE QUARTERS,  VAZHUTHALAMBEDU,  RETTAMBEDU,  KURUVIAGARAM JN,  SEKANYAM,  METTU SEKANYAM,  DEVAMBEDU,  MEDURAMALAICHERYJN,  VEPPATHUR,  EB TRANSFORMER"
,
557C,"  PADIYANALLUR,  SEMILIVARAM,  SHOLAVARAM,  KARANODAI,  PERIYAPALAYAM RD JN.,  PANJETTI,  THATCHUR ROAD JN,  NEW ROAD,  PUDUVOYAL,  PERUVOYAL,  KAVARAPED,  VENKADU,  AYANALLUR,  GUMMIDIPOONDI,  GOVT.HOSTEL,  S.R.GATE,  ELAVUR,  THALAYARIPALAYM,  MOOLAI ROAD,  SUNNAMBUKULAM,  SALAIYANKANDIGI,  POONGULAM COLONY,  KUPPAM,  CHINNA MANGODU"
,
557M,"  PADIYANALLUR,  SEMILIVARAM,  SHOLAVARAM,  KARANODAI,  PERIYAPALAYAM RD JN.,  PANJETTI,  THATCHUR ROAD JN,  NEW ROAD,  PUDUVOYAL,  PERUVOYAL,  KAVARAPED,  GUMMUDIPOONDI R.S.,  GOVT.HARJNHOSTL,  S.R.KANDIGAI,  KAYALARMEDU,  NAGARAJKANDIGAI,  MELPAKKAM RD. JN.,  PETAI/PALAYAPAL,  EQUVARPALAYAM,  SORPONDERIKARAI,  SANAPUTHUR,  ALLIKULAM,  MANALLUR,  PATHIRIVEDU"
,
558,"  KOYAMBEDU SCHOOL,  THIRUMANGALAM,  WEELS INDIA RD.JN.,  WATER PIPE THATHANKUPPAM,  MALLIGAI NAGAR AVE,  BUS BAY-17TH KM,  CYCLE SHOP,  KAVANGARAI,  AAYURVEDA ASHRAMAM,  REDHILLS,  PADIYANALLUR,  SEMILIVARAM,  SHOLAVARAM,  KARANODAI,  PERIYAPALAYAM RD JN.,  PANJETTI,  THATCHUR ROAD JN,  ANDARKUPPAM,  MADHAVARAM,  KRISHNAPURAM"
,
558A,"  PADIYANALLUR,  SEMILIVARAM,  SHOLAVARAM,  KARANODAI,  PERIYAPALAYAM RD JN.,  AZHINJIVAKKAM VILLAGE,  CHATHIRAM,  INAM AGARAM,  GANGAI ADI KUPPAM,  METTUPALAYAM,  PULIKULAM,  ELAVAMBEDU,  NALLUR"
,
558B,"  PADIYANALLUR,  SEMILIVARAM,  SHOLAVARAM,  KARANODAI,  PERIYAPALAYAM RD JN.,  PANJETTI,  THATCHUR ROAD JN,  ANDARKUPPAM,  MADHAVARAM,  KRISHNAPURAM,  PONNERI,  CHINNAKUVANAM,  UPPALAYAM,  KAVALPATHY,  MEDHUR,  KANCHIVOYAL,  THIRUPALAIVANAM,  KATTUR CROSS ROAD,  PERLIYAMBAKKAM,  POLLACHIAMMANKULAM,  PULICUT PANCHAYAT LIMIT"
,
558C,"  PADIYANALLUR,  SEMILIVARAM,  SHOLAVARAM,  KARANODAI,  PERIYAPALAYAM RD JN.,  PANJETTI,  THATCHUR ROAD JN,  ANDARKUPPAM,  MADHAVARAM,  KRISHNAPURAM,  PONNERI,  CHINNAKUVANAM,  UPPALAYAM,  KAVALPATHY,  MEDHUR,  AVOOR,  AAR COLONY,  KOLUR,  KOLUR KALVOY"
,
558L,"  KOYAMBEDU SCHOOL,  THIRUMANGALAM,  WEELS INDIA RD.JN.,  WATER PIPE THATHANKUPPAM,  MALLIGAI NAGAR AVE,  BUS BAY-17TH KM,  CYCLE SHOP,  KAVANGARAI,  AAYURVEDA ASHRAMAM,  REDHILLS,  PADIYANALLUR,  SEMILIVARAM,  SHOLAVARAM,  KARANODAI,  PERIYAPALAYAM RD JN.,  AZHINJIVAKKAM VILLAGE,  CHATHIRAM,  INAM AGARAM,  GANGAI ADI KUPPAM,  METTUPALAYAM,  PULIKULAM,  ELAVAMBEDU,  NALLUR"
,
558P,"  PADIYANALLUR,  SEMILIVARAM,  SHOLAVARAM,  KARANODAI,  PERIYAPALAYAM RD JN.,  PANJETTI,  THATCHUR ROAD JN,  ANDARKUPPAM,  MADHAVARAM,  KRISHNAPURAM,  PONNERI,  CHINNAKUVANAM,  LAKSHMIPURAM,  LINGAPPAN PETTAI,  PERUMBEDU"
,
55A,"  NAGALKENI,  THIRUNEERMALAI,  VAZHUTHALAMBEDU RD. JN,  THIRUMUDIVAKKAM"
,
55C,"  IRUMBULIYUR,  PERUNGALATHUR,  SADANANDAPURAM,  ALAPAKKAM,  NEDUGUNDRAM,  KOLAPAKKAM,  VENGAMBAKKAM RD JN.,  KANDIGAI,  MELKOTTIYUR"
,
55D,"  IRUMBULIYUR,  PERUNGALATHUR,  SADANANDAPURAM,  ALAPAKKAM,  NEDUGUNDRAM,  KOLAPAKKAM,  VENGAMBAKKAM RD JN.,  KANDIGAI,  MALROSAPURAM"
,
55DET,"  IRUMBULIYUR,  PERUNGALATHUR,  SADANANDAPURAM,  ALAPAKKAM,  NEDUGUNDRAM,  KOLAPAKKAM,  VENGAMBAKKAM RD JN.,  KANDIGAI,  MALROSAPURAM,  KEERAPAKKAM,  AMANAMBAKKAM"
,
55G,"  IRUMBULIYUR,  PERUNGALATHUR,  SADANANDAPURAM,  ALAPAKKAM,  NEDUGUNDRAM,  KOLAPAKKAM,  VENGAMBAKKAM RD JN."
,
55K,"  PALAKKA COMPANY,  MAYLAIMA NAGAR,  KATTUR,  PERIYA ARUNGAL,  ARUNGAL,  VENKATESAPERUMAL KOIL,  KEERAPAKKAM,  AMMANAMBAKKAM"
,
55M,"  IRUMBULIYUR,  PERUNGALATHUR,  VANDALUR GATE,  VANDALUR ZOO,  ANNA NAGAR,  KOLAPAKKAM,  VENKAMBAKKAM,  KANDIGAI,  MELKOTTIYUR"
,
55X,"  TAMBARAM TOWN LIMIT,  OLD PERUNGALATHUR,  MUDICHUR VILLAGE,  MANNIVAKKAM"
,
565,"  AVADI MOSQUE,  GOVARDANAGIRI,  MELPAKKAM,  SENNEERKUPPAM,  KARAYANCAHVADI,  POONAMALLEE,  NAZARATHPET,  CHEMBARAMBAKKAM,  PAPPANCHATRAM,  CHETTIMEDU,  THANDALAM RD JN.,  SIPCOT,  IRUNKATTUKOTTAI,  PENNALUR E.B.,  BEEMANTHANGAL"
,
566,"  ANDARKUPPAM,  ANAKAPUTHUR,  PAMMAL,  PALLAVARAM,  CHROMEPET,  T.B.SANATORIUM,  TAMBARAM,  IRUMBULIYUR,  PERUNGALATHUR,  VANDALUR GATE,  VANDALUR ZOO,  ANNA NAGAR,  KOLAPAKKAM,  VENGAMBAKKAM RD JN.,  KANDIGAI,  MAMBAKKAM,  CAMP ROAD,  PUDUPAKKAM,  SAMIYAR PANNAI,  KELAMBAKKAM,  CHENGAMMAL RD. JN.,  KOMAN NAGAR RD JN.,  KALAVAKKAM TEA STALL"
,
566B,"  MANGADU RD JN,  SIKKARAYAPURAM,  KOLLAICHERI,  KUNDRATHUR B.S.,  ANDARKUPPAM,  ANAKAPUTHUR,  PAMMAL,  PALLAVARAM,  CHROMEPET,  T.B.SANATORIUM,  TAMBARAM,  IRUMBULIYUR,  PERUNGALATHUR,  VANDALUR GATE,  VANDALUR ZOO,  ANNA NAGAR,  KOLAPAKKAM,  VENGAMBAKKAM,  KANDIGAI,  MAMBAKKAM,  CAMP ROAD,  PUDUPAKKAM,  SAMIYAR PANNAI,  KELAMBAKKAM,  SALT OFFICE"
,
568B,"  I.R.T. RD.JN.,  SRP TOOLS,  KANDANCHAVADI,  THORAPPAKKAM TEA SHOP,  MOOTAKARAN CHAVADI,  KARAPAKKAM,  SHOZHANGANALLUR P.U.OFFICE,  KUMARAN NAGAR,  SEMMANCHERI,  NAVALUR,  CHURCH,  PALAVASTHIC CHEMICALS,  HINDUSTAN ENG. COLLEGE,  KELAMBAKKAM,  CHENGAMMAL RD. JN.,  KOMAN NAGAR RD JN.,  KALAVAKKAM TEA STALL"
,
56A,"  THEAGARAYA COLLEGE,  TONDAIAYRPET,  THANGAL,  THIRUVOTRIYUR TEMPLE,  THIRUVOTRIYUR,  I.C.I.,  ASHOK LEYLAND MARK.DIV.,  KOTHARI,  THAZHANKUPPAM"
,
